Product ID,Category,Sub-Category,Product Name,New Product ID
OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,OFF-BI-10000545-GBC Ibimaste
OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,OFF-PA-10003591-Southworth 1
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,OFF-PA-10001790-Xerox 1910
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,TEC-AC-10002049-Logitech G19
OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",OFF-BI-10003712-Acco Pressbo
OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',OFF-BI-10003984-Lock-Up Ease
FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,FUR-FU-10001424-Dax Clear Bo
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,OFF-BI-10002071-Fellowes Bla
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486-Eldon Shelf 
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,TEC-AC-10000927-Anker Ultrat
OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",OFF-PA-10001622-Ampad Poly C
OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,OFF-AR-10003158-Fluorescent 
TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,TEC-PH-10002660-Nortel Netwo
OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,OFF-BI-10003364-Binding Mach
OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001099-Staple envel
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,OFF-PA-10002250-Things To Do
OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,OFF-BI-10004716-Wilson Jones
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,OFF-LA-10001045-Permanent Se
OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,OFF-BI-10001510-Deluxe Heavy
OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,OFF-PA-10002947-Xerox 1923
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,OFF-PA-10000019-Xerox 1931
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",FUR-BO-10003441-Bush Westfie
TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,TEC-PH-10004774-Gear Head AU
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,OFF-BI-10003684-Wilson Jones
TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,TEC-PH-10001494-Polycom CX60
TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,TEC-AC-10004666-Maxell iVDR
OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,OFF-ST-10003816-Fellowes Hig
FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",FUR-TA-10001520-Lesro Sheffi
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558-Acco Perma 4
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,TEC-AC-10002473-Maxell 4.7GB
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,TEC-PH-10004531-OtterBox Com
OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,OFF-AP-10004487-Kensington 4
OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,OFF-PA-10003543-Xerox 1985
TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,TEC-AC-10004353-Hypercom P13
OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",OFF-AR-10001468-Sanford Pris
OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",OFF-PA-10002195-RSVP Cards &
OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",OFF-PA-10001745-Wirebound Me
OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,OFF-BI-10004826-JM Magazine 
OFF-PA-10000289,Office Supplies,Paper,Xerox 213,OFF-PA-10000289-Xerox 213
OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,OFF-AP-10003040-Fellowes 8 O
OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",OFF-PA-10000350-Message Book
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",OFF-BI-10001759-Acco Pressbo
OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,OFF-ST-10001496-Standard Rol
OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",OFF-BI-10002931-Avery Trapez
FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,FUR-TA-10002356-Bevis Boat-S
FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",FUR-FU-10003601-Deflect-o Ro
FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",FUR-TA-10004154-Riverside Fu
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,OFF-PA-10000788-Xerox 210
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10001940-Staple-based
OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,OFF-BI-10004465-Avery Durabl
OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",OFF-PA-10002333-Universal Ul
FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,FUR-FU-10004188-Luxo Profess
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,OFF-BI-10000145-Zipper Ring 
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,OFF-LA-10001613-Avery File F
OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,OFF-LA-10004055-Color-Coded 
OFF-PA-10004621,Office Supplies,Paper,Xerox 212,OFF-PA-10004621-Xerox 212
OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,OFF-PA-10001281-Computer Pri
OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-ST-10001097-Office Impre
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,FUR-FU-10001095-DAX Black Ch
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,OFF-BI-10002012-Wilson Jones
OFF-PA-10004156,Office Supplies,Paper,Xerox 188,OFF-PA-10004156-Xerox 188
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",OFF-AR-10000034-BIC Brite Li
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),TEC-PH-10000560-Samsung Gala
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","OFF-EN-10000461-#10- 4 1/8"" "
TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,TEC-MA-10003066-Wasp CCD Han
OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,OFF-BI-10004022-Acco Suede G
OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,OFF-AR-10001988-Bulldog Tabl
OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,OFF-PA-10003625-Xerox 1979
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,OFF-BI-10003925-Fellowes PB3
TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,TEC-PH-10001530-Plantronics 
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,OFF-EN-10003862-Laser & Ink 
OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,OFF-ST-10004258-Portable Per
FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,FUR-FU-10002885-Magna Visual
TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,TEC-AC-10003033-Plantronics 
OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,OFF-ST-10000046-Fellowes Sup
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,OFF-BI-10002049-UniKeep View
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",FUR-FU-10001602-Eldon Delta 
OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,OFF-ST-10003722-Project Tote
TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,TEC-AC-10003198-Enermax Acry
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,FUR-FU-10002191-G.E. Halogen
TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,TEC-PH-10004188-OtterBox Com
OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,OFF-ST-10001526-Iceberg Mobi
OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,OFF-AR-10001166-Staples in m
FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,FUR-CH-10000309-Global Comet
TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,TEC-MA-10004212-Cisco SPA525
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,OFF-EN-10003072-Peel & Seel 
OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,OFF-BI-10000320-GBC Plastic 
OFF-PA-10001166,Office Supplies,Paper,Xerox 2,OFF-PA-10001166-Xerox 2
OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,OFF-PA-10003656-Xerox 1935
TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,TEC-PH-10000148-Cyber Acoust
TEC-PH-10003885,Technology,Phones,Cisco SPA508G,TEC-PH-10003885-Cisco SPA508
OFF-LA-10001175,Office Supplies,Labels,Avery 514,OFF-LA-10001175-Avery 514
OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,OFF-PA-10000955-Southworth 2
FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,FUR-FU-10003975-Eldon Advant
OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,OFF-BI-10003707-Aluminum Scr
OFF-AR-10000203,Office Supplies,Art,Newell 336,OFF-AR-10000203-Newell 336
OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,OFF-AR-10004790-Staples in m
TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,TEC-AC-10004761-Maxell 4.7GB
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",FUR-BO-10001811-Atlantic Met
OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",OFF-AR-10001130-Quartet Alph
OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,OFF-AP-10000055-Belkin F9S82
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",FUR-CH-10002304-Global Stack
FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,FUR-FU-10000293-Eldon Antist
OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",OFF-PA-10001307-Important Me
FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",FUR-FU-10004460-Howard Mille
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,OFF-AR-10000716-DIXON Ticond
FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,FUR-FU-10004622-Eldon Advant
OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,OFF-BI-10003529-Avery Round 
OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,OFF-BI-10001097-Avery Hole R
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",OFF-BI-10001597-Wilson Jones
OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,OFF-FA-10001754-Stockwell Go
OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack","OFF-FA-10004838-Super Bands,"
TEC-PH-10002115,Technology,Phones,Plantronics 81402,TEC-PH-10002115-Plantronics 
OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,OFF-FA-10003059-Assorted Col
OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",OFF-BI-10004330-GBC Velobind
OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,OFF-BI-10003669-3M Organizer
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,OFF-BI-10003727-Avery Durabl
TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,TEC-AC-10003447-Micropad Num
OFF-AR-10000255,Office Supplies,Art,Newell 328,OFF-AR-10000255-Newell 328
OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,OFF-AP-10002191-Belkin 8 Out
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000349-Easy-staple 
FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",FUR-CH-10002880-Global High-
OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,OFF-PA-10003127-Easy-staple 
TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,TEC-MA-10003979-Ativa V4110M
OFF-PA-10000029,Office Supplies,Paper,Xerox 224,OFF-PA-10000029-Xerox 224
OFF-LA-10000452,Office Supplies,Labels,Avery 488,OFF-LA-10000452-Avery 488
TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,TEC-PH-10001819-Innergie mMi
OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,OFF-AR-10002952-Stanley Cont
TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,TEC-PH-10000576-AT&T 1080 Co
OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,OFF-PA-10000605-Xerox 1950
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",OFF-ST-10004340-Fellowes Mob
OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,OFF-BI-10004001-GBC Recycled
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,FUR-TA-10004147-Hon 4060 Ser
OFF-AR-10001545,Office Supplies,Art,Newell 326,OFF-AR-10001545-Newell 326
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,TEC-AC-10001013-Logitech Cle
OFF-AR-10002255,Office Supplies,Art,Newell 346,OFF-AR-10002255-Newell 346
OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892-Rediform Wir
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",OFF-BI-10003676-GBC Standard
OFF-FA-10003495,Office Supplies,Fasteners,Staples,OFF-FA-10003495-Staples
OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",OFF-EN-10003798-Recycled Int
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,TEC-PH-10003589-invisibleSHI
OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,OFF-PA-10004735-Xerox 1905
FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",FUR-BO-10002206-Bush Saratog
OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",OFF-PA-10000141-Ampad Eviden
TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,TEC-PH-10001061-Apple iPhone
OFF-AR-10002375,Office Supplies,Art,Newell 351,OFF-AR-10002375-Newell 351
OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001539-Staple envel
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,FUR-TA-10004086-KI Adjustabl
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,OFF-PA-10000100-Xerox 1945
OFF-LA-10000973,Office Supplies,Labels,Avery 502,OFF-LA-10000973-Avery 502
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,OFF-ST-10001476-Steel Person
OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",OFF-EN-10002831-Tyvek  Top-O
OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,OFF-PA-10001763-Xerox 1896
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,OFF-BI-10002072-Cardinal Sla
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,OFF-FA-10001561-Stockwell Pu
TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241-Star Microni
OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,OFF-AP-10003849-Hoover Shoul
OFF-FA-10000735,Office Supplies,Fasteners,Staples,OFF-FA-10000735-Staples
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,OFF-BI-10003350-Acco Expanda
TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,TEC-PH-10000307-Shocksock Ga
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202-Brother DCP1
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",FUR-FU-10001852-Eldon Regene
OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",OFF-AR-10003759-Crayola Anti
OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",OFF-ST-10004337-SAFCO Commer
FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",FUR-TA-10001932-Chromcraft 4
FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,FUR-CH-10002126-Hon Deluxe F
OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",OFF-AP-10000576-Belkin 325VA
TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,TEC-PH-10004700-PowerGen Dua
OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",OFF-BI-10003429-Cardinal HOL
FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",FUR-FU-10004952-C-Line Cubic
OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,OFF-PA-10003172-Xerox 1996
OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,OFF-ST-10002352-Iris Project
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",OFF-PA-10002259-Geographics 
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,OFF-BI-10002976-ACCOHIDE Bin
OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack","OFF-BI-10003694-Avery 3 1/2"""
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,OFF-LA-10004425-Staple-on la
FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,FUR-CH-10001270-Harbour Crea
TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,TEC-PH-10004539-Wireless Ext
OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",OFF-AR-10001919-OIC #2 Penci
TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,TEC-PH-10003655-Sannysis Cut
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,OFF-BI-10004656-Peel & Stick
OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit","OFF-ST-10002344-Carina 42""Hx"
TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,TEC-PH-10004447-Toshiba IPT2
FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,FUR-CH-10003973-GuestStacker
OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,OFF-PA-10000682-Xerox 1924
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,FUR-FU-10002268-Ultra Door P
TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,TEC-AC-10001990-Kensington O
FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,FUR-CH-10004540-Global Chrom
OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",OFF-ST-10002292-Sauder Facet
OFF-AR-10004999,Office Supplies,Art,Newell 315,OFF-AR-10004999-Newell 315
OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,OFF-BI-10001031-Pressboard D
OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,OFF-BI-10002432-Wilson Jones
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",FUR-FU-10001867-Eldon Expres
TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,TEC-PH-10002200-Samsung Gala
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,TEC-PH-10000439-GE DSL Phone
OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,OFF-PA-10001685-Easy-staple 
OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,OFF-ST-10001418-Carina Media
OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,OFF-ST-10000676-Fellowes Eco
OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,OFF-AR-10001022-SANFORD Liqu
OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",OFF-EN-10003055-Blue String-
TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,TEC-CO-10001046-Canon Imagec
FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,FUR-FU-10000076-24-Hour Roun
FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,FUR-FU-10003268-Eldon Radial
